UG;Kd-Nr.;Name;PLZ;Ort;VVJ;VJ;AJ;VK;VT;Gruppe;UK;P;SP 1;SP 2;letzter Besuch;letztes Telefonat
161;119.254;bpmxrryq;;Prüm;10037,12826;2154,6223;1471,576064;;;;;;;;;
233;117.862;fppevohr;;Elgersburg;376,4050565;93,42512017;9214,985544;;;;;;;;;
101;101.270;gaihvvfpsrqjlyxqnw;;Wendelstein;10259,9805;13918,95275;1675,550963;;;;;;;;;
101;132.672;bcrmpkcz;;Bremerhaven;50,98295848;8121,271876;2050,147984;;;;;;;;;
233;100.376;gwybxodtfuseqminx;;Würzburg;2552,596904;43164,86755;2911,309626;;;;;;;;;
231;101.486;gqbkceijvut;;Köln;4545,878663;7448,348585;1161,524361;;;;;;;;;
101;120.865;ch;;Langen;10759,22242;8481,821039;2520,562508;;;;;;;;;
121;331.218;sb;;Delmenhorst;8332,321729;4266,986644;1461,986059;;;;;;;;;
231;106.123;yczrawxpxuh;;Saarbrücken;6067,706889;9088,135792;1873,244807;;;;;;;;;
101;107.942;kbehyl;;München;415,3485123;4583,176833;5484,247657;;;;;;;;;
101;132.690;alfnnmwq;;Edenkoben;5265,884847;2200,007125;1478,288899;;;;;;;;;
161;132.298;ah;;Berlin;3824,979425;3276,800109;2270,15708;;;;;;;;;
231;114.268;tapvmgygios;;Nandelstadt;5800,463075;10214,32925;2039,300514;;;;;;;;;
231;117.704;b;;Lemgo;8770,430681;9589,062754;6707,50421;;;;;;;;;
101;116.711;xyiqor;;Gummersbach;3031,096796;8599,330431;7216,569452;;;;;;;;;
161;115.688;vwtgtgfmuhjvgma;;Überlingen;3468,476437;18733,29229;3016,336974;;;;;;;;;
231;109.170;tdppggv;;Lübeck;158,7185752;3925,622288;3879,737053;;;;;;;;;
101;106.163;lqtvqcledgmhgex;;Kassel;8026,246322;8549,351298;5765,490338;;;;;;;;;
102;115.123;jz;;Bonn;1640,592689;4178,27486;378,935345;;;;;;;;;
121;114.090;pfhkaqvpttijwif;;Alfter-Witterschlick;6060,798019;66,67078582;5198,013517;;;;;;;;;
101;130.882;ajvg;;München;9815,077715;1166,105411;5303,92464;;;;;;;;;
231;107.746;jykrmi;;Bielefeld;2790,018056;2341,637061;5450,741557;;;;;;;;;
101;132.254;eh;;Düren;3552,673065;254,0048946;7922,238618;;;;;;;;;
141;331.247;j;;Oberkotzau;1733,047197;1920,266447;941,3321464;;;;;;;;;
121;331.551;tiwojreilwymam;;Mülheim an der Ruhr;3756,508741;3960,165092;2375,635316;;;;;;;;;
101;416.314;bkydchyezkordxyby;;Clausthal-Zellerfeld;30611,18676;44125,14168;1372,291189;;;;;;;;;
101;119.192;hka;;Tampere;2852,422343;4416,173677;7916,61471;;;;;;;;;
101;131.606;p;;Mittenwald;18557,02499;17678,42805;5604,727613;;;;;;;;;
101;132.834;dflgypqujtg;;Neuental-Zimmersrode;5002,775547;1908,14788;4259,955465;;;;;;;;;
161;132.625;hazeztxyrt;;Grönwohld;5666,196581;12628,88049;2609,823291;;;;;;;;;
101;115.287;gisqgcwgcwbwr;;Freigericht-Altenmittlau;8021,286955;7939,191317;7599,764807;;;;;;;;;
101;105.895;jmujqbmo;;Hamburg;15137,51357;9272,546344;6307,427143;;;;;;;;;
231;132.042;ibthljhnnauuebze;;Essen;5003,836353;4613,242809;6803,830251;;;;;;;;;
233;116.627;xrelnlmnk;;Röthenbach;3463,858231;2171,561783;6455,214356;;;;;;;;;
231;117.104;pm;;Gelsenkirchen;7753,340934;539,9535678;442,3702687;;;;;;;;;
236;132.069;qrssscldrucqzkwgq;;München;2985,567291;2998,378515;1998,373078;;;;;;;;;
231;331.517;sbxd;;Würzburg;2886,782921;3339,092676;5407,315265;;;;;;;;;
341;331.622;vdoiunwmwbxhp;;Essen;10412,926;7106,483494;1336,092258;;;;;;;;;
231;116.799;jyrazeafrxvgwvlgpc;;Raunheim;4899,676477;2857,400085;2443,012292;;;;;;;;;
231;111.150;ymwacnwypqn;;Nürnberg;2896,500274;1401,372265;3235,112914;;;;;;;;;
101;117.881;asumjkfqf;;Münster;1214,237508;5000,121354;9846,858242;;;;;;;;;
101;141.929;jpqhdummijzuvk;;Schrozberg;14913,80559;4384,17746;6519,228825;;;;;;;;;
101;112.358;aruobzyvhszquhi;;Tübingen;1995,777861;3906,077167;3616,735146;;;;;;;;;
101;252.007;ihaawb;;Arnsberg I;4686,934247;1179,778243;8109,500505;;;;;;;;;
101;116.752;sxksxhz;;Halle;10125,27165;9089,547365;4306,378192;;;;;;;;;
236;132.826;knpekrlolphgnqpv;;Bingen;5125,649672;929,0526488;7995,115972;;;;;;;;;
236;113.729;yltlj;;Köln;2904,340313;3029,012379;2144,25208;;;;;;;;;
323;400.026;ht;;Hongkong / China;9544,593872;8113,534174;645,4826104;;;;;;;;;
121;100.941;satsr;;Cham;430,0373357;7688,805928;4891,718833;;;;;;;;;
101;108.986;khqwhn;;Michelstadt;7108,001694;2054,066666;6181,397043;;;;;;;;;
231;100.907;sqck;;Salzatal/OT Beesenstedt;1424,976352;10875,94154;1514,496165;;;;;;;;;
101;113.381;yzgxwjcabvd;;Essen;23864,33931;3330,130415;3480,69146;;;;;;;;;
331;331.714;pmtldwbwgcrvyxfok;;Hofgeismar;4340,118973;4039,230443;422,2122187;;;;;;;;;
231;113.704;fmjevnhehhazfi;;Torgau;6421,783476;17275,98641;3484,035292;;;;;;;;;
101;114.417;hl;;Leipzig;7250,370746;13023,5721;9062,054192;;;;;;;;;
121;331.660;uuelrxpqfin;;Fichtelberg;2663,542926;5590,452166;4456,357619;;;;;;;;;
101;115.430;rywkpcibmcfcdvvd;;Amelinghausen;6143,887562;2579,582173;1758,195123;;;;;;;;;
101;253.449;nk;;Gröden;689,3728199;7595,189758;3915,702019;;;;;;;;;
131;331.465;keeoneswaxcfjfz;;Wernigerode;5009,958124;52,19965924;2848,776077;;;;;;;;;
233;331.063;hblzbmkhul;;Nordstemmen;86915,17964;19405,47167;1178,391774;;;;;;;;;
101;111.390;kzplaiju;;NICOSIA - CYPRUS;23233,92288;21485,71956;2314,537962;;;;;;;;;
131;331.299;rbp;;Lübeck;6391,598293;4438,865681;421,5801507;;;;;;;;;
121;331.140;oxpbsjekmrvn;;Neckarsulm;1802,525199;6398,617546;9256,889794;;;;;;;;;
121;110.003;mtociy;;Hamburg;4851,058036;12699,54984;1875,601724;;;;;;;;;
231;131.224;ystgzaxnaufi;;Mayen;11702,78958;3059,025637;801,6076891;;;;;;;;;
131;331.513;aduhss;;Friedberg;2126,538802;5535,56674;2598,31523;;;;;;;;;
101;113.273;qjuxtnshxfwfrsm;;Baghdad;4204,298238;8414,987139;4008,409865;;;;;;;;;
101;123.327;icdcezzpmz;;Böhlitz;4584,741088;2757,851782;6052,534034;;;;;;;;;
231;109.505;zkoqvdcvbsiou;;Bochum;1043,456527;1141,198829;1132,280368;;;;;;;;;
161;132.895;sbphrudiqxkt;;Mainz-Kastel;3672,500275;82,12623218;2913,423585;;;;;;;;;
231;340.192;jjiunfhbclkqchkgj;;Bremen;802,753691;3031,038658;2930,361871;;;;;;;;;
236;112.811;xmvvyrgvagdse;;Frechen;1271,087813;72,0125411;2763,15382;;;;;;;;;
111;331.198;lnofaemxmlcudxrvg;;Düsseldorf;295,1907034;5950,492439;5329,5607;;;;;;;;;
234;601.797;yywtuffwwwfioo;;Essen;6477,891518;103,2155663;2490,168588;;;;;;;;;
123;331.331;byfzukanmk;;Herne;10901,32343;8473,367449;4098,219537;;;;;;;;;
101;131.227;ffq;;Düren;14187,99367;5106,094722;1670,397368;;;;;;;;;
101;125.451;yyaqihqelihztrei;;Rendsburg;3120,059749;4113,899195;3684,361818;;;;;;;;;
111;130.166;y;;Regensburg;15106,53711;7086,249614;99,3256604;;;;;;;;;
233;113.338;yi;;Heddesheim;42,99014468;36568,74469;4128,500544;;;;;;;;;
103;412.348;dlymyjstfnpeu;;Northeim;2884,752257;714,9637098;1357,197394;;;;;;;;;
341;331.615;zobvydcc;;Regensburg;9209,93453;1393,68928;88,30452758;;;;;;;;;
101;101.698;vpbw;;Alsdorf;14977,02771;9278,61092;8666,804573;;;;;;;;;
101;111.013;vlvfsxbqcycafff;;Chemnitz;626,150945;3330,803003;1986,898315;;;;;;;;;
161;406.444;etjzdisbbdugwfr;;Hof;3541,556501;1416,767987;6540,396226;;;;;;;;;
121;132.106;pfmgkjzvjbxtfs;;Hannover;1875,058407;882,7475047;6976,416435;;;;;;;;;
331;331.621;gbivajjlptfwa;;Bochum;468,4873329;4632,500892;4106,080044;;;;;;;;;
161;331.732;dkuiqdyljsd;;Sudwalde;5278,310788;5374,578046;4486,326689;;;;;;;;;
101;132.956;yqvkyiiby;;Eschweiler;2909,602616;210,2499092;8603,743959;;;;;;;;;
161;117.052;mvexbraiayzqnni;;Lutherstadt Eisleben;4571,515073;458,037174;3332,637812;;;;;;;;;
213;331.610;wdqdxfydcoilktujwq;;Athen;2732,762589;8464,209794;3084,446514;;;;;;;;;
231;118.090;izgackf;;Remagen;5567,626053;12044,38498;2631,578535;;;;;;;;;
141;331.548;ghcsymlwvg;;Bad Neustadt;7349,407426;10039,73849;2247,15312;;;;;;;;;
231;132.474;bbpnxzgidn;;Euskirchen;6136,64699;24,26478616;3650,666666;;;;;;;;;
101;116.065;xjqzrwiliaipijv;;Ravensburg;5459,040947;375,3744612;2464,970023;;;;;;;;;
101;132.412;xkemgeaetbmqwkai;;Braunschweig;4335,795884;8407,826638;4085,356202;;;;;;;;;
231;131.480;waqimfyhoqdkfat;;Hamburg;1662,650226;4546,411799;5225,079046;;;;;;;;;
231;331.611;fsosqayyufvclmwj;;Sickte;51,11155863;5466,329721;1404,269835;;;;;;;;;
103;120.302;xcxvtunahmcukeb;;Wiesbaden;1429,417676;12030,22083;1291,432336;;;;;;;;;
101;103.728;hwuxhawgy;;Neuwied;4279,518501;11075,85563;9274,923709;;;;;;;;;
236;105.895;jmujqbmo;;Altenburg;1437,065308;5011,243727;6696,301949;;;;;;;;;
121;331.727;mbtztrvtekdh;;Norderstedt;928,4681946;1394,527093;3104,320878;;;;;;;;;
235;107.746;jykrmi;;Wenzenbach;1417,364907;6985,393434;6249,489147;;;;;;;;;
103;114.575;zxfynhhixtjklm;;Freiburg/Elbe;4720,959352;2362,193883;4558,580086;;;;;;;;;
101;132.042;ibthljhnnauuebze;;Düren;1316,759785;13069,17378;2318,752807;;;;;;;;;
231;115.173;wuktblzeqjqcf;;San José, Costa Rica;8599,488613;350,5912655;1835,569061;;;;;;;;;
231;101.213;aoegzcqoc;;Breitenberg;18897,32274;8644,174912;10,90569651;;;;;;;;;
233;106.310;dgiqzjkbbwr;;Karlsruhe;94,84121605;915,4773329;2983,121433;;;;;;;;;
231;114.476;wfhenejqqycaqka;;Gelsenkirchen;1646,388073;5578,420519;747,1502908;;;;;;;;;
231;117.679;itpmip;;Schlierschied;2276,40384;4382,860252;8669,886324;;;;;;;;;
161;331.735;tjemqct;;Tettnang;1,911363558;1841,138894;3747,859702;;;;;;;;;
111;331.331;byfzukanmk;;Dortmund;497,7530264;8451,31955;4388,217824;;;;;;;;;
231;132.925;oym;;Trollhättan;757,9721133;1702,690375;1643,781982;;;;;;;;;
103;111.883;haboianw;;Gunzenhausen;43,76620739;10549,20275;2491,877538;;;;;;;;;
101;210.207;qzcxwl;;Bonn;181,244523;3064,839773;7350,053804;;;;;;;;;
101;109.666;mnhhqhlhdjfpyzw;;Prüm;2647,522029;4277,561421;2189,711536;;;;;;;;;
121;113.965;stdkqmjqwxrxwkznyv;;Berlin;187,8007464;1374,153981;1252,268399;;;;;;;;;
121;211.990;dagyw;;Gelsenkirchen;7186,964507;6388,986622;1341,695532;;;;;;;;;
121;114.379;dudw;;Kassel;8649,545027;664,9755119;1933,81242;;;;;;;;;
231;132.689;pguue;;Brühl;1093,585418;1684,159074;2573,114492;;;;;;;;;
234;331.294;gvmzxzeyckz;;Baesweiler;6907,511359;9941,214552;8012,401352;;;;;;;;;
101;127.828;kpwonsxu;;Emden;2083,828262;7796,866202;5711,665389;;;;;;;;;
322;331.517;sbxd;;Bockenem;4271,860534;365,510419;4687,686264;;;;;;;;;
161;331.385;demmjycsqz;;Nürnberg;341,1760296;4198,947626;89,05464946;;;;;;;;;
241;210.087;ucwhkedxnucxvlra;;Waiblingen;811,1627313;448,8115048;3048,084353;;;;;;;;;
101;104.474;qvcbugfbmnhmrd;;Mainz;5002,910908;3557,960942;3607,657718;;;;;;;;;
233;131.252;odavlsqebtl;;Schiffweiler/Lands.;55685,0134;1887,590212;1294,860946;;;;;;;;;
231;116.627;xrelnlmnk;;Ansbach;1939,930824;436,3983774;6399,869699;;;;;;;;;
101;103.271;vuuzkkgmffqwfls;;Gladbeck;4290,439149;2261,386054;4296,501025;;;;;;;;;
331;331.723;kdqstifzdrhmuhstxb;;Maribor;257,3031798;940,5491608;5087,863427;;;;;;;;;
231;111.841;gbsagmwvcmymjzhl;;Winnenden;4113,477501;5605,471923;6125,352392;;;;;;;;;
323;199.999;lxabyc;;Essen;60,8282506;3554,014701;1030,01098;;;;;;;;;
131;130.166;y;;Kaiserslautern;6017,313996;1697,870871;121,1032557;;;;;;;;;
231;131.955;aywrwi;;Krefeld;6541,122894;10121,31018;4686,81153;;;;;;;;;
234;331.653;bsbcthyeol;;Gelsenkirchen;12830,19639;3512,188584;2420,585823;;;;;;;;;
231;131.790;mupbmrp;;Ammerbuch;3909,170617;984,8073011;4480,788098;;;;;;;;;
101;106.418;qzqzmxx;;Nastätten;25190,83734;167,0119198;3166,421243;;;;;;;;;
101;252.839;cnreodplphpeuajee;;Gnarrenburg;716,8429188;19659,47552;3513,878182;;;;;;;;;
233;102.233;lgjfsmqzi;;Lutherstadt Eisleben;637,4026919;41317,82518;2491,155323;;;;;;;;;
236;331.653;bsbcthyeol;;Brome;58,921665;3076,606067;9339,664899;;;;;;;;;
141;331.660;uuelrxpqfin;;Klüsserath;5612,843428;21463,87213;8190,587479;;;;;;;;;
111;114.173;jyuqzvkxcwrpqqgsr;;Schweich;4653,29328;6484,514751;3145,079848;;;;;;;;;
233;131.778;ivahlyqsjjllgzhddl;;Nördlingen;33456,63303;250,7849471;4401,299411;;;;;;;;;
101;102.151;ulmbgnd;;Mönchengladbach;10434,9493;12196,7556;2983,08546;;;;;;;;;
231;113.338;yi;;Krefeld;1431,961223;9208,632691;3135,486996;;;;;;;;;
233;107.104;fgwqirijkmatxl;;Langen;8,494494186;113,1642176;9252,205975;;;;;;;;;
103;117.664;r;;Weyhe;5253,087115;10189,56635;2599,60874;;;;;;;;;
236;408.608;sc;;Seevetal;2733,360694;219,3150143;7273,609244;;;;;;;;;
233;331.652;pvvdn;;Hesperange;23346,6252;-2837,942046;434,5500323;;;;;;;;;
111;331.611;fsosqayyufvclmwj;;Habichtswald-Ehlen;18661,49265;7717,445671;9528,565962;;;;;;;;;
231;211.102;eqzkvaagmcnypbqh;;Esslingen;3734,986062;4496,905152;6290,563214;;;;;;;;;
331;331.728;zgcebegjtpot;;Salmiya-Kuwait;375,5322376;15188,63063;94,50542186;;;;;;;;;
323;401.634;mnqtwpzfccabluwbti;;Grafing;2219,867918;5100,649972;3653,748578;;;;;;;;;
121;117.485;j;;Mannheim;2941,155959;8501,96292;2024,083895;;;;;;;;;
231;111.676;wbwwzgnmslfxkm;;Schortens;115,7496154;7132,356596;380,9466058;;;;;;;;;
101;132.474;bbpnxzgidn;;Ottenstein;1838,336332;394,1955394;6152,754569;;;;;;;;;
101;111.583;ivlkxco;;Essen;3782,140512;8761,786649;6789,947285;;;;;;;;;
233;117.968;l;;Rangsdorf;436,1684496;11033,78249;4084,963551;;;;;;;;;
101;102.423;fflqtedwuwgewfdb;;Nürnberg;9278,681762;4763,85827;2402,881422;;;;;;;;;
236;113.338;yi;;Euskirchen;7682,276348;1966,63421;7592,993014;;;;;;;;;
101;113.338;yi;;Bochum;2742,101805;2613,601166;8469,778633;;;;;;;;;
233;339.002;ybop;;Diekirch;12732,0956;249,9339403;677,1657292;;;;;;;;;
331;331.615;zobvydcc;;Merching;2458,234246;9330,31892;2844,832668;;;;;;;;;
101;116.860;nhpaqzbbc;;Hamburg;3441,548237;2665,1562;4456,528831;;;;;;;;;
101;126.915;uwbyzreixzitd;;Gerlingen;650,1728612;2314,861383;1596,641109;;;;;;;;;
101;106.803;gdrdhsousnpxc;;Krefeld;7867,601968;4432,806229;5141,850511;;;;;;;;;
231;104.474;qvcbugfbmnhmrd;;Göttingen;11394,3428;15485,71739;1399,552731;;;;;;;;;
231;112.182;oooxxgzkqmtr;;Bad Honnef;3042,067908;13315,23558;409,2928517;;;;;;;;;
201;102.829;iirvwnpsoip;;Berlin;5741,181116;138,009902;1238,998681;;;;;;;;;
236;101.698;vpbw;;Talheim;3817,035592;3055,083476;3006,947927;;;;;;;;;
101;108.952;dgyzrbuypairieptn;;Buttelstedt;3761,175693;2093,371503;1387,802101;;;;;;;;;
233;103.179;lc;;Stuttgart;14639,46898;1819,690486;4917,358262;;;;;;;;;
231;116.900;djjlv;;Viechtach;4718,315392;6128,263331;2513,581856;;;;;;;;;
141;331.299;rbp;;Friedrichshafen;9439,651829;7529,946813;967,2513312;;;;;;;;;
101;101.583;hhkoqotuordlgyzc;;Wallenhorst;3186,809855;2163,672087;2597,242743;;;;;;;;;
101;116.442;lrxykawyllzyn;;Niedertaufkirchen;8658,381977;11863,74299;1823,619885;;;;;;;;;
231;102.487;stqc;;Goch;1230,350587;9980,320673;128,6021897;;;;;;;;;
141;115.071;uhi;;Plauen;1865,893134;1355,445531;1436,402989;;;;;;;;;
111;331.554;ddklmtgh;;Osterode;5972,203538;4409,177319;107,8070045;;;;;;;;;
103;100.941;satsr;;Mühlheim;2939,057352;873,8033475;1295,499236;;;;;;;;;
161;331.282;lvgzzh;;Garbsen;5657,564616;5671,733208;2485,88947;;;;;;;;;
101;121.058;plxnejcftpjcjzme;;Hof;6969,33929;72,8568867;4089,203043;;;;;;;;;
231;124.226;x;;Oberhausen;2797,221064;700,8046269;3834,964977;;;;;;;;;
233;331.465;keeoneswaxcfjfz;;Limbach;7119,921844;43718,48684;3432,835368;;;;;;;;;
231;118.977;e;;Sievershagen;806,8653577;7396,879207;2628,360474;;;;;;;;;
121;132.052;csynckppdwweuw;;Pforzheim;4933,88285;6358,45574;5864,120498;;;;;;;;;
231;331.690;luhusldgbwe;;Gelsenkirchen;8787,252748;1971,776411;3460,251774;;;;;;;;;
241;417.474;swptondsixnrvy;;Eschwege;5011,51918;1525,298714;859,5930855;;;;;;;;;
101;108.107;kjwppiaepqcea;;Mülheim an der Ruhr;6078,404704;3867,242318;2438,477624;;;;;;;;;
231;141.382;njupyxb;;Gelsenkirchen;333,0726704;12965,30263;6555,428142;;;;;;;;;
111;331.400;riinevuuagm;;Bielefeld;4004,039138;4401,945016;4561,200965;;;;;;;;;
101;104.116;ykrh;;Völklingen;10743,09464;3819,572974;73,52313505;;;;;;;;;
101;104.070;ybryfwf;;Kölln-Reisiek;7621,062861;10513,287;1943,434335;;;;;;;;;
236;107.078;zya;;Duisburg;2577,076742;3771,988827;1269,085314;;;;;;;;;
231;132.850;lfpqwirbqfpcru;;Graz;2921,984296;1591,704368;1367,497691;;;;;;;;;
101;130.712;scnp;;Elsterwerda;3309,289971;1920,395231;348,3868603;;;;;;;;;
233;331.703;fnqvpsrjcs;;Haag;1711,926309;1871,599525;3027,251421;;;;;;;;;
161;119.968;bcew;;327 Sto. Antonio Cavaleiros;2233,865071;296,32043;3058,470175;;;;;;;;;
341;331.517;sbxd;;Freudenstadt;2015,69468;2907,914276;3551,076433;;;;;;;;;
111;112.837;pl;;Würzburg;683,376622;2142,664859;1204,426298;;;;;;;;;
111;119.258;mzgguhorjnnwnnnnx;;Gerbrunn;1645,916015;2055,3043;2715,858753;;;;;;;;;
231;331.700;eqtjiq;;Gummersbach;2786,670103;8948,293595;1851,845086;;;;;;;;;
231;106.370;gmlanmxtpyimpanxhq;;Berlin;726,5787425;9638,479521;1414,922943;;;;;;;;;
161;116.711;xyiqor;;Vilshofen;10696,71748;16197,09604;7588,689979;;;;;;;;;
121;211.853;oltk;;Dortmund;5618,973309;5331,070794;3406,415425;;;;;;;;;
101;115.008;dtzlqide;;Hochheim;7487,665227;581,0134915;5877,752184;;;;;;;;;
233;117.708;bhf;;Lützen-Zorbau;2317,274099;984,4136567;1496,646124;;;;;;;;;
236;113.575;hvzwcrpqfyhvyxwa;;Fuldabrück-Bergshausen;91,00066143;6997,215769;3665,394203;;;;;;;;;
236;114.507;fqovgmzcdtlkxvweqp;;Delitzsch;693,6646229;1059,149334;523,5604085;;;;;;;;;
131;331.343;uzxceeeinlhllxte;;Hattersheim;1858,115565;4141,548905;3173,441067;;;;;;;;;
231;132.887;wsphps;;Uplengen;1156,65371;2226,001328;1420,294764;;;;;;;;;
101;132.363;etszgvdjhsvsdjul;;Euskirchen;413,6193647;9029,406366;470,3556723;;;;;;;;;
236;132.516;eypfedehsivud;;Halle;325,5407284;3821,97511;3479,347119;;;;;;;;;
341;331.703;fnqvpsrjcs;;Lohfelden;6149,78948;4956,283721;3978,513775;;;;;;;;;
121;111.824;hubqoifhzvoz;;Hennef;7784,83468;7191,471344;2129,432962;;;;;;;;;
101;115.229;evjllqfbyifeizw;;Holzwickede;832,0919571;2887,230314;3902,188991;;;;;;;;;
233;114.476;wfhenejqqycaqka;;Hamburg;4650,941513;40155,84883;29,54074134;;;;;;;;;
121;101.862;kxlyeketnlivpi;;Pößneck;2164,173679;833,0784735;689,2692864;;;;;;;;;
161;399.999;gzmexy;;Oberhausen;3751,682826;2623,15996;1047,181359;;;;;;;;;
101;108.451;gyg;;Bad Zwischenahn;1283,239982;2180,244895;530,9600587;;;;;;;;;
236;114.184;ia;;Chemnitz;2056,713062;2705,047184;3252,038856;;;;;;;;;
121;112.456;plpaiyxshsuydutc;;Klingenberg;3243,27302;9652,845027;4951,836297;;;;;;;;;
101;108.312;me;;Buchholz;2202,559699;5828,64611;2358,233847;;;;;;;;;
101;108.798;iwkobx;;Dortmund;5435,950064;2909,52393;2359,042836;;;;;;;;;
111;331.299;rbp;;Landau;5844,725031;9160,210697;988,3884419;;;;;;;;;
103;132.741;fyotkvbc;;Lüchow;3031,131613;849,6062851;4858,89583;;;;;;;;;
233;112.016;kczpvmcmfvcvyt;;Greven;4986,855587;887,8102692;1856,459884;;;;;;;;;
233;331.517;sbxd;;Mering;21805,71466;29774,19925;1019,558145;;;;;;;;;
123;331.565;xxwc;;Erfurt;6209,144111;2438,77387;2014,19863;;;;;;;;;
101;104.090;zzvlpwmzcbqmteldq;;Essen;10133,98419;2452,508839;4622,615901;;;;;;;;;
231;100.941;satsr;;5 Moscow;285,4558547;1353,035539;897,4951162;;;;;;;;;
231;339.035;wnehqk;;Monterey N.L.;2048,541401;2020,83979;5774,71437;;;;;;;;;
103;131.042;czxfbiv;;Alzey;7729,557483;1832,222978;1018,137831;;;;;;;;;
101;101.921;lcjaxtjkc;;Oldenburg;1466,59522;1122,599385;2749,376581;;;;;;;;;
231;131.392;ofrgocqsdtj;;Nidderau;7824,514543;3378,366567;1301,843163;;;;;;;;;
231;107.383;xzhoxe;;Werdau;4939,992473;2491,837483;361,4012026;;;;;;;;;
101;100.182;fhgscqennsifhnczn;;Fellbach;3082,703787;3565,484101;5376,773993;;;;;;;;;
231;132.904;cvaebbioelalt;;Pfedelbach;3610,30702;1294,782448;1318,203404;;;;;;;;;
103;113.699;ha;;Recklinghausen;1279,306579;4701,090023;1186,599085;;;;;;;;;
103;132.798;hehuciictkevlhoux;;Weyhe;1797,241289;709,8675278;3916,966249;;;;;;;;;
103;104.688;zixgzqatlwibiisd;;Stari Ledinici, Novi Sad;4377,492168;3439,29043;2908,102509;;;;;;;;;
101;111.063;utmmrvwexunz;;Büdingen;8303,420384;8818,659235;9069,970083;;;;;;;;;
161;601.188;ytaouiraoutvfkhr;;Sinsheim;12443,08057;581,7502519;313,142792;;;;;;;;;
231;600.777;mwqonwuxamgbum;;Hamburg;2559,265092;5838,127619;2186,973303;;;;;;;;;
141;120.247;auna;;Rosbach v. d. H.;429,5664743;5605,203966;2894,401407;;;;;;;;;
103;103.312;scv;;Mayen;1735,729481;3086,873809;1420,512816;;;;;;;;;
233;114.778;iislwsqxanstxz;;Stuttgart;4786,568497;11931,92082;7606,953801;;;;;;;;;
161;120.624;qnryjdbps;;Ludwigsburg;962,4130253;4674,129166;1076,338267;;;;;;;;;
141;111.041;mnjqnwuiowgodbbw;;Wien;3072,582731;1583,209757;1406,952959;;;;;;;;;
241;132.944;d;;Clausthal-Zellerfeld;4022,131371;6693,407736;5600,578807;;;;;;;;;
103;331.063;hblzbmkhul;;Ingolstadt;6145,913469;497,8650911;7663,938044;;;;;;;;;
103;104.003;uggdqfanymbs;;Barteheide;1443,415659;677,9356548;7574,568907;;;;;;;;;
131;331.419;mjxxbrxb;;Rosengarten;7971,206732;2349,843416;1153,972657;;;;;;;;;
103;104.810;ixolgzwj;;Düsseldorf;2186,724582;2063,021268;6658,736107;;;;;;;;;
121;132.044;bxpitaulfxpv;;Neuss;3614,808905;3028,41012;961,6082638;;;;;;;;;
141;123.889;llwolxryvprulsl;;Köln;1847,501723;2609,528917;4747,831188;;;;;;;;;
233;200.069;bidvioombk;;Fuldabrück-Bergshausen;58,94810114;1505,381703;1591,978045;;;;;;;;;
103;105.366;qvdeb;;Kraftsdorf;4642,746625;3803,170504;6598,608706;;;;;;;;;
121;131.106;bwgtylnw;;Stadtallendorf;475,4145873;8636,39722;1758,116375;;;;;;;;;
161;131.019;bqgipuzphguaff;;Hamburg;3128,93297;5164,056476;1743,017486;;;;;;;;;
236;120.749;hiiuz;;Rothenburg;5969,430303;513,0053884;869,2799786;;;;;;;;;
121;331.095;zbyw;;Lauingen;7380,79916;882,7743314;29,0074235;;;;;;;;;
101;100.218;ms;;Municipiul Bucuresti Sector 6;1636,01148;175,5265155;449,2328074;;;;;;;;;
233;112.039;q;;Kastl;1139,569801;38107,25136;4120,24046;;;;;;;;;
101;131.289;prsjtklyzp;;München;6122,71135;17199,57953;4084,11678;;;;;;;;;
103;108.661;qtosfqfsmuqhq;;Remscheid;8194,1635;3259,89019;1729,710872;;;;;;;;;
121;100.457;ajgjksjwhg;;Auerbach-Rebesgrün;6933,564883;2251,805627;4675,363233;;;;;;;;;
236;104.268;wwnxzhmtmsokjs;;Neuruppin;1138,410766;7027,243963;31,05716936;;;;;;;;;
103;102.226;vrh;;Celle;5502,636258;5633,101983;4531,500773;;;;;;;;;
131;111.041;mnjqnwuiowgodbbw;;Augsburg;1455,024234;2872,068308;2174,941402;;;;;;;;;
161;331.517;sbxd;;Münster;3903,781229;4900,045083;1175,413601;;;;;;;;;
103;101.397;kkzfytmuoktyeapp;;Essen;4301,790621;2833,967306;365,180058;;;;;;;;;
111;331.087;vfubgaqlmuvoysrgg;;Bietigheim-Bissingen;3345,304902;1250,040405;2813,433595;;;;;;;;;
141;130.166;y;;Nürnberg;809,4495802;10672,35208;4399,642908;;;;;;;;;
103;100.542;kzkungjmzpb;;Köln;4150,12073;5757,192522;3006,93312;;;;;;;;;
331;331.400;riinevuuagm;;Krefeld;3392,092752;3898,862413;1738,198863;;;;;;;;;
131;111.063;utmmrvwexunz;;Eurasburg;1955,942995;4011,036192;6149,041023;;;;;;;;;
233;101.698;vpbw;;Nürnberg;510,8174666;2039,367034;3533,493524;;;;;;;;;
233;112.400;fbspxytfxhfxac;;Marbach;2469,698151;3513,137347;440,4921469;;;;;;;;;
323;107.507;wggbidaukfiok;;Aying;3429,378107;6831,169737;295,0397504;;;;;;;;;
161;102.165;hwfmtlvgjwvjycvfr;;Berlin;271,505866;955,0131084;485,1594624;;;;;;;;;
